n	k	truth	candidate	T	N	depth	polarity	gates	cubes
6	1	4c800004848	336194	12	14	3	0	531,746,2	22:6
6	1	4c800004848	336203	12	14	3	0	531,746,16	19:3
6	1	4c800004848	336783	12	16	3	1	531,2,746	22:6
6	1	4c800004848	336951	12	16	3	1	531,744,2	22:6
6	1	cc000004848	340064	10	14	3	0	3,744,16	19:3
6	1	cc000004848	340151	10	16	3	1	3,744,2	22:6
6	1	cc000004848	340429	10	16	3	4	3,744,16	19:3
6	1	cc000004848	340510	10	16	3	4	3,746,16	19:3
6	1	cc000004848	340692	10	16	3	16	3,744,2	22:22
6	1	cc000004848	340701	10	16	3	16	3,744,16	19:19
6	1	cc000004848	340782	10	16	3	16	3,746,16	19:19
6	1	cc000004848	341415	10	16	3	32	3,744,2	22:6
6	1	8c800000cc00	345195	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	345289	24	28	1	16	24	26:26,55:55
6	1	8c800000cc00	345383	24	28	1	32	24	26:10,55:7
6	1	8c800000cc00	345482	24	28	2	0	3,24	19:3,62:46
6	1	8c800000cc00	345582	24	28	2	0	12,24	26:26,55:55
6	1	8c800000cc00	345672	24	28	2	0	13,24	26:10,55:7
6	1	8c800000cc00	345770	24	28	2	0	21,24	26:10,55:7
6	1	8c800000cc00	345849	24	28	2	0	24,5	26:10,55:7
6	1	691ec800001480	350879	36	52	9	2	8,17,547,738,42,531,25,541,40	23:6,44:36,50:34
6	1	691ec800001480	350983	36	52	9	3	8,17,547,546,42,531,25,541,40	23:7,44:36,50:34
6	1	691ec800001480	351164	36	52	9	3	8,17,547,738,42,531,25,541,40	23:7,44:36,50:34
6	1	691ec800001480	351502	36	52	9	3	8,17,675,738,42,531,25,541,40	23:7,44:36,50:34
6	1	691ec800001480	352490	36	52	9	11	8,17,547,738,42,531,25,541,40	23:7,44:44,50:34
6	1	691ec800001480	357932	36	52	10	3	8,17,547,738,42,531,25,541,19,40	23:7,44:44,50:34
6	1	691ec800001480	357957	36	52	10	3	8,17,547,738,42,531,25,541,40,19	23:7,44:44,50:34
6	1	691ec800001480	357973	36	52	10	3	8,17,547,738,42,531,25,541,40,43	23:7,44:44,50:34
6	1	80c0e0f0f8fcfe	361498	18	24	6	0	12,3,42,537,541,613	9:9,18:18,36:4
6	1	80c0e0f0f8fcfe	361499	18	24	6	0	12,3,42,537,613,541	9:9,18:18,36:4
6	1	80c0e0f0f8fcfe	361601	18	24	6	0	12,3,42,541,537,613	9:9,18:18,36:4
6	1	80c0e0f0f8fcfe	361984	18	26	6	16	12,3,42,541,537,613	9:9,18:2,36:4
6	1	80c0e0f0f8fcfe	361985	18	26	6	32	12,3,42,541,537,613	9:9,18:18,36:36
6	1	80c0e0f0f8fcfe	362147	18	26	7	0	12,3,32,42,541,537,613	9:9,18:18,36:4
6	1	80c0e0f0f8fcfe	362159	18	26	7	0	12,3,35,42,541,537,613	9:9,18:18,36:4
6	1	80c0e0f0f8fcfe	362202	18	26	7	0	12,3,42,16,537,541,613	9:9,18:18,36:4
6	1	38fe7f06fbe1f00	372642	35	45	9	0	33,28,737,29,17,611,529,746,741	14:10,16:16,36:36,57:57
6	1	38fe7f06fbe1f00	372843	35	45	9	0	33,28,737,29,17,611,553,746,741	14:10,16:16,36:36,57:57
6	1	38fe7f06fbe1f00	373058	35	45	9	0	33,28,737,29,17,611,746,553,741	14:10,16:16,36:36,57:57
6	1	38fe7f06fbe1f00	377945	35	47	9	16	33,28,737,29,17,611,529,746,741	14:10,16:0,36:36,57:41
6	1	38fe7f06fbe1f00	377946	35	47	9	16	33,28,737,29,17,611,553,746,741	14:10,16:0,36:36,57:41
6	1	38fe7f06fbe1f00	377947	35	47	9	16	33,28,737,29,17,611,746,553,741	14:10,16:0,36:36,57:41
6	1	38fe7f06fbe1f00	377953	35	47	9	32	33,28,737,29,17,611,529,746,741	14:10,16:16,36:4,57:25
6	1	38fe7f06fbe1f00	377954	35	47	9	32	33,28,737,29,17,611,553,746,741	14:10,16:16,36:4,57:25
6	1	c06060c0c0c0606	385110	8	14	4	4	1,3,748,545	6:6
6	1	c06060c0c0c0606	385267	8	14	4	4	1,43,748,545	6:6
6	1	c06060c0c0c0606	385319	8	14	4	4	1,44,748,545	6:6
6	1	c06060c0c0c0606	385387	8	14	4	4	3,1,748,545	6:6
6	1	c06060c0c0c0606	385388	8	14	4	4	3,4,748,545	6:6
6	1	c06060c0c0c0606	385396	8	14	4	4	4,3,748,545	6:6
6	1	c06060c0c0c0606	385553	8	14	4	4	4,43,748,545	6:6
6	1	c06060c0c0c0606	385605	8	14	4	4	4,44,748,545	6:6
6	1	2020000023130000	391350	12	16	3	0	24,744,533	50:16
6	1	2020000023130000	391546	12	16	3	0	37,744,533	50:48
6	1	2020000023130000	391791	12	16	3	0	744,3,669	50:16
6	1	2020000023130000	392068	12	16	3	2	24,744,533	50:18
6	1	2020000023130000	392264	12	16	3	2	37,744,533	50:50
6	1	2020000023130000	392509	12	16	3	2	744,3,669	50:18
6	1	2020000023130000	392895	12	16	4	0	24,33,744,533	50:18
6	1	2020000023130000	393134	12	16	4	0	24,744,33,533	50:18
6	1	3a94b5a5c56b4a5a	396768	21	37	9	0	34,2,21,613,12,25,17,34,675	11:9,28:12,32:32
6	1	3a94b5a5c56b4a5a	396858	21	37	9	0	34,2,21,613,12,25,17,35,675	11:9,28:12,32:32
6	1	3a94b5a5c56b4a5a	397838	21	37	9	0	34,2,613,21,12,25,17,34,675	11:9,28:12,32:32
6	1	3a94b5a5c56b4a5a	397928	21	37	9	0	34,2,613,21,12,25,17,35,675	11:9,28:12,32:32
6	1	3a94b5a5c56b4a5a	399286	21	37	9	0	34,613,2,21,12,25,17,34,675	11:9,28:12,32:32
6	1	3a94b5a5c56b4a5a	399376	21	37	9	0	34,613,2,21,12,25,17,35,675	11:9,28:12,32:32
6	1	3a94b5a5c56b4a5a	401188	21	37	9	2	34,2,21,613,12,25,17,34,675	11:11,28:12,32:32
6	1	3a94b5a5c56b4a5a	401278	21	37	9	2	34,2,21,613,12,25,17,35,675	11:11,28:12,32:32
6	1	80a0a0a080000000	409519	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	409613	24	28	1	16	41	31:15,37:37
6	1	80a0a0a080000000	409707	24	28	1	32	41	31:31,37:5
6	1	80a0a0a080000000	409808	24	28	2	0	4,41	31:15,37:37
6	1	80a0a0a080000000	409908	24	28	2	0	13,41	7:7,61:61
6	1	80a0a0a080000000	410004	24	28	2	0	20,41	31:15,37:37
6	1	80a0a0a080000000	410102	24	28	2	0	28,41	31:15,37:37
6	1	80a0a0a080000000	410183	24	28	2	0	41,4	31:15,37:37
6	1	93ce070f6c31f8f0	412145	7	17	8	0	21,35,26,17,28,604,529,613	32:32
6	1	93ce070f6c31f8f0	412146	7	17	8	0	21,35,26,17,604,28,529,613	32:32
6	1	93ce070f6c31f8f0	412147	7	17	8	0	35,21,26,17,28,604,529,613	32:32
6	1	93ce070f6c31f8f0	412148	7	17	8	0	35,21,26,17,604,28,529,613	32:32
6	1	93ce070f6c31f8f0	412558	7	19	8	16	21,35,26,17,28,604,529,613	32:32
6	1	93ce070f6c31f8f0	412862	7	19	8	16	21,35,26,17,604,28,529,613	32:32
6	1	93ce070f6c31f8f0	413910	7	19	8	16	35,21,26,17,28,604,529,613	32:32
6	1	93ce070f6c31f8f0	414214	7	19	8	16	35,21,26,17,604,28,529,613	32:32
6	1	c0c0cc008448cc00	424256	8	12	4	0	2,24,554,675	10:10
6	1	c0c0cc008448cc00	424619	8	14	4	1	2,24,554,675	10:10
6	1	c0c0cc008448cc00	424978	8	14	4	4	2,24,554,675	10:10
6	1	c0c0cc008448cc00	425340	8	14	4	16	2,24,554,675	10:10
6	1	c0c0cc008448cc00	425701	8	14	4	32	2,24,554,675	10:10
6	1	c0c0cc008448cc00	426256	8	14	5	0	2,24,554,5,675	10:10
6	1	c0c0cc008448cc00	426346	8	14	5	0	2,24,554,8,675	10:10
6	1	c0c0cc008448cc00	426439	8	14	5	0	2,24,554,13,675	10:10
6	1	df16c1361a7d8b6c	444501	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,17,33,745,29,596	27:8,21:1,16:16,47:15,36:4,32:0
6	1	df16c1361a7d8b6c	444502	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,17,33,745,596,29	27:8,21:1,16:16,47:15,36:4,32:0
6	1	df16c1361a7d8b6c	444698	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,17,745,29,33,596	27:8,21:1,16:16,47:15,36:4,32:0
6	1	df16c1361a7d8b6c	444699	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,17,745,33,29,596	27:8,21:1,16:16,47:15,36:4,32:0
6	1	df16c1361a7d8b6c	444700	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,17,745,33,596,29	27:8,21:1,16:16,47:15,36:4,32:0
6	1	df16c1361a7d8b6c	446048	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,33,17,745,29,596	27:8,21:1,16:16,47:15,36:4,32:0
6	1	df16c1361a7d8b6c	446049	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,33,17,745,596,29	27:8,21:1,16:16,47:15,36:4,32:0
6	1	df16c1361a7d8b6c	446540	50	84	16	24	2,40,8,19,25,33,4,5,33,669,618,33,745,17,29,596	27:8,21:1,16:16,47:15,36:4,32:0
6	1	ffecfec8ec80c800	455435	27	45	7	5	25,16,20,10,42,29,619	8:8,21:5,55:5
6	1	ffecfec8ec80c800	455436	27	45	7	5	25,16,20,42,10,29,619	8:8,21:5,55:5
6	1	ffecfec8ec80c800	455603	27	45	7	5	25,32,20,10,42,29,619	8:8,21:5,55:5
6	1	ffecfec8ec80c800	455890	27	45	7	5	25,32,20,42,10,29,619	8:8,21:5,55:5
6	1	ffecfec8ec80c800	457875	27	45	7	7	25,32,20,10,42,29,619	8:8,21:5,55:7
6	1	ffecfec8ec80c800	457876	27	45	7	7	25,32,20,42,10,29,619	8:8,21:5,55:7
6	1	ffecfec8ec80c800	453067	27	47	7	1	25,32,20,10,42,29,619	8:8,21:1,55:1
6	1	ffecfec8ec80c800	453068	27	47	7	1	25,32,20,42,10,29,619	8:8,21:1,55:1
6	2	ffecfec8ec80c800	466239	38	56	7	5	25,16,20,10,42,29,619	8:8,21:5,55:5
6	2	ffecfec8ec80c800	466240	38	56	7	5	25,16,20,42,10,29,619	8:8,21:5,55:5
6	2	ffecfec8ec80c800	466241	38	56	7	5	25,16,20,42,29,10,619	8:8,21:5,55:5
6	2	ffecfec8ec80c800	466242	38	56	7	5	25,16,20,42,29,619,10	8:8,21:5,55:5
6	2	ffecfec8ec80c800	466467	38	56	7	5	25,32,20,10,42,29,619	8:8,21:5,55:5
6	2	ffecfec8ec80c800	466806	38	56	7	5	25,32,20,42,10,29,619	8:8,21:5,55:5
6	2	ffecfec8ec80c800	467015	38	56	7	5	25,32,20,42,29,10,619	8:8,21:5,55:5
6	2	ffecfec8ec80c800	467161	38	56	7	5	25,32,20,42,29,619,10	8:8,21:5,55:5
